video_id,title,contract_id,category,category_sub1_name,category_sub2_name,season,phase,series_name,updated_at
ZwJ1f1EZfys,"Ho‡ng t? d‚n ca, Ng‚n Linh v?a ??p trai v?a h·t hay l‡m rung ??ng bi?t bao cÙ g·i",65,Others,Audio,,,,,9/21/2018 3:10
0NcMgy4yZak,Ho‡ng T? d‚n ca QuÍ h??ng x? d?a   Ng‚n Linh Official,65,Others,Audio,,,,,9/21/2018 3:10
KvjZPDeEFG0,Ho‡ng t? d‚n ca Ng‚n Linh   Tuy?n ch?n Nh?ng tÏnh kh˙c quÍ h??ng hay nh?t Official,65,Others,Audio,,,,,9/21/2018 3:10
Ye3Iwkzhiak,Ho‡ng t? d‚n ca Ng‚n Linh   T? duyÍn   Tuy?n ch?n nh?ng ca kh˙c quÍ h??ng d‚n ca tr? tÏnh ?? ??i,65,Others,Audio,,,,,9/21/2018 3:10
jnXH4tYSU5w,Ho‡ng t? d‚n ca   Ng‚n Linh   Tuy?n t?p nh?c d‚n ca hay nh?t,65,Others,Audio,,,,,9/21/2018 3:10
KfZxWRZIlBI,Gi?ng ca v‡ng ?Ím nay   Ng‚n Linh nghe m‡ khÙng m?t ng? m?i s?,65,Others,Audio,,,,,9/21/2018 3:10
DZFO7mg4GZc,"Gi?ng ca n‡y l‡ gi?ng ca cÛ 1 khÙng 2, ??c, l?, hay, hi?m ai nghe c?ng thÌch Ng‚n Linh",65,Others,Audio,,,,,9/21/2018 3:10
1fWfISDwwWo,??t ru?t cha ng?i h·t ru con   ai xem m‡ khÙng r?i n??c m?t tÙi ch?u thua c·i gÏ c?ng thua ?,65,Others,Others,,,,,9/21/2018 3:10
9WMobt7nYlY,??ng Th·p quÍ mÏnh Ng‚n Linh   gi?ng ca tr? tÏnh ng?t nh? mÌa l˘i,65,Dan ca - Que Huong,Music Video,,,,,9/21/2018 3:10
3d-ylLzbhFo,"Ca s? n‡y h·t ???c cho l‡ th?m h?a c?a n?n ‚m nh?c, ai c?ng b?o v?y, nÈm ?· t˘m lum ?",65,Dan ca - Que Huong,Music Video,,,,,9/21/2018 3:10
6EXkhHsARhc,B?nh n?ng c? n‡o nghe qua nh?c n‡y r?i c?ng kh?i ngay   gi?ng h·t l‡m tÍ li?t t? b‡o ung th?,65,Others,Audio,,,,,9/21/2018 3:10
E0ydeQATTcY,B?n s? khÙng cÚn n??c m?t ?? khÛc n?a khi xem xong c?nh n‡y   1 C‚u chuy?n th??ng t‚m?,65,Dan ca - Que Huong,Music Video,,,,,9/21/2018 3:10
nSls67F7wtk,B‡i h·t n‡y ??c nh?t vÙ nh? ? Vi?t Nam   Ph·t s?t H‡ng tri?u ng??i nghe h?n bai ph·ch t·n,65,Dan ca - Que Huong,Audio,,,,,9/21/2018 3:10
39zkZoTTEW4,"Ai xem xong m‡ kh?ng r?i n??c m?t   N?i bu?n xa quÍ, gi?ng ca tr? tÏnh c?c hay Ng‚n Linh",65,Dan ca - Que Huong,Music Video,,,,,9/21/2018 3:10
CsTQ_qRWC2k,VÚng Xo·y | Keyon ft. Sof |VIDEO LYRIC|,92,Others,Audio,,,,,9/21/2018 3:10
Q_1rQ9tPeT4,Ai ?„ C??p N? HÙn C?a Anh | Cao Th·i S?n | Lyrics Video,782,Young Music,Audio,,,,,9/21/2018 3:10
Aegzx8FSmhg,Ai ?„ C??p N? HÙn C?a Anh | Cao Th·i S?n | Lyrics Video,782,Young Music,Audio,,,,,9/21/2018 3:10
ND9gZAHIU_I,Ng??i ?i Ngang ??i Anh | Jay ft. SEA |VIDEO LYRIC|,92,Others,Audio,,,,,9/21/2018 3:10
xef6UdajTUU,Ng??i ?i Ngang ??i Anh | Jay ft. SEA |VIDEO LYRIC|,92,Others,Audio,,,,,9/21/2018 3:10
MjgfeF7M99c,??ng Ai Nh?c V? Anh ?y - Tr‡ My Idol |VIDEO LYRIC|,2905,Young Music,Audio,,,,,9/21/2018 3:10
RCzeaQdCwgA,H?i ch? tri?n L„m bÍn l˙c mn ?i,219,Others,Others,,,,,9/21/2018 3:10
aNCrOZS36QA,Truy?n Thuy?t H? Ly I H? Ly Tr??ng ?Ïnh - Gian Nan TÏm Ki?m TÏnh YÍu,467,Film,Series,Asian,,,Truy·ªÅn Thuy·∫øt h·ªì Ly,9/21/2018 3:10
vW7dwjlehQ8,Phim H? Hoa K? DuyÍn - T?p 31 | SiÍu Ph?m Truy?n HÏnh Trung Qu?c Hay Nh?t,467,Film,Series,Asian,,,H·ªô Hoa K·ª≥ Duy√™n,9/21/2018 3:10
_jpqLgHT4iE,Phim H? Hoa K? DuyÍn - T?p 30 | SiÍu Ph?m Truy?n HÏnh Trung Qu?c Hay Nh?t,467,Film,Series,Asian,,,H·ªô Hoa K·ª≥ Duy√™n,9/21/2018 3:10
D1MGzGMaPxM,Phim H? Hoa K? DuyÍn - T?p 29 | SiÍu Ph?m Truy?n HÏnh Trung Qu?c Hay Nh?t,467,Film,Series,Asian,,,H·ªô Hoa K·ª≥ Duy√™n,9/21/2018 3:10
pYYk-YT4H_8,Phim H? Hoa K? DuyÍn - T?p 11 | SiÍu Ph?m Truy?n HÏnh Trung Qu?c Hay Nh?t,467,Film,Series,Asian,,,H·ªô Hoa K·ª≥ Duy√™n,9/21/2018 3:10
_hhvU5PPKco,Phim H? Hoa K? DuyÍn - T?p 28 | SiÍu Ph?m Truy?n HÏnh Trung Qu?c Hay Nh?t,467,Film,Series,Asian,,,H·ªô Hoa K·ª≥ Duy√™n,9/21/2018 3:10
drzwg6mQKmI,Ch˙ L˘n ??i Phong C·ch l #chulun,219,Others,Others,,,,,9/21/2018 3:10
0v5jj05fwmc,Phim H? Hoa K? DuyÍn - T?p 12 | SiÍu Ph?m Truy?n HÏnh Trung Qu?c Hay Nh?t,467,Film,Series,Asian,,,H·ªô Hoa K·ª≥ Duy√™n,9/21/2018 3:10
XzT0mBj9YgM,Qu?n 2 ?i M?i Ng??i ?‚u R?i l #chulun,219,Others,Others,,,,,9/21/2018 3:10
PdRu9qhaLgw,Chu l˘n da cho lai,219,Others,Others,,,,,9/21/2018 3:10
sz8O7xTlefA,Ch˙ L˘n ?i H‡n Qu?c l #chulun,219,Others,Others,,,,,9/21/2018 3:10
2KyF7gXttW4,H·t h?i ch? l?p vo,219,Others,Others,,,,,9/21/2018 3:10
XO2b2eonztA,Khai Tr??ng Quan Nhau Bac Giang,219,Others,Others,,,,,9/21/2018 3:10
4D00EXk88ME,M?a Qu· M?i Ng??i ?i l Ch˙ L˘n ?i Di?n l #chulun,219,Others,Others,,,,,9/21/2018 3:10
g0-Vruu_nf4,B?t chiÍn m? ngon tuy?t g?n ph? T‚y | ch˙ Trung m?t mÏnh 'm˙a' trÍn ch?o l?a,244,Lifestyle,Foods,,,,,9/21/2018 3:10
i44wtCiKyoQ,DÏ 3 h‡o phÛng t?ng 3 con cua cho ng??i ph? n? Long An,244,People & Blogs,People & Blogs,,,,,9/21/2018 3:10
7VOKPcgL3VI,CÙ ch? ch·o v?t Thu Nga Thanh ?a ch?t v?t ?iÍu luy?n nh? th? n‡y,244,Lifestyle,Foods,,,,,9/21/2018 3:10
3wPgShhYNRs,MÏ v?t ti?m chay 1000 su?t mi?n phÌ cho ng??i nghËo c?a cÙ H??ng Ph˙ Nhu?n,244,People & Blogs,People & Blogs,,,,,9/21/2018 3:10
cD8NZf5eSYo,CÙ g·i tr? luÙn tay ?˙c b·nh xËo m?t | B·nh xËo mi?n Trung t?n 20k/c·i v?n h˙t kh·ch,244,People & Blogs,People & Blogs,,,,,9/21/2018 3:10
JD2rotVTRng,Xu?t hi?n DÏ 5 b·n cua h?p r? h?n DÏ 3 ?? c?nh tranh,244,People & Blogs,People & Blogs,,,,,9/21/2018 3:10
zQZ3TkB3zGE,cach muoi kim chi dua leo,461,Lifestyle,How To,,,,,9/21/2018 3:10
3IBsmhUogYU,cach nau nuoc dau den,461,Lifestyle,How To,,,,,9/21/2018 3:10
zhPo2mii_eI,canh dau leo suon heo,461,Lifestyle,How To,,,,,9/21/2018 3:10
GXmwqZC-CM0,UNBOXING GIGABYTE AORUS GEFORCEÆ RTX 2080 WINDFORCE OC 8G,239,Technology & Vehicle,Others,,,,,9/21/2018 3:10
UKmzmS08eZg,C” N N L N IOS 12 TR N IPHONE 5S ?,239,Technology & Vehicle,Mobile,,,,,9/21/2018 3:10
R5S1dlrwPwE,khoai tay cuon tom chien gion,461,Lifestyle,How To,,,,,9/21/2018 3:10
UrL3eF5rXsw,Ng??i ph? n? ??p b‡n x?i x? tr?n tÏnh vi?c nh?n cua dÏ 3,244,People & Blogs,People & Blogs,,,,,9/21/2018 3:10
3CO0yWjfs7U,cach lam vit khia nuoc dau,461,Lifestyle,How To,,,,,9/21/2018 3:10
2CKYS7XS6fA,cach lam tom chien xu,461,Lifestyle,How To,,,,,9/21/2018 3:10
bWPvkFD-Q7Q,C·ch l‡m ??u ph?ng rang t?i ?t th?m ngon t?i nh‡,461,Lifestyle,How To,,,,,9/21/2018 3:10
7oGdbxTBejE,KhÛ tÏm ?i?m th? 2 b·n nhanh 'hoa c? m?t' nh? b·nh mÏ Chim Ch?y,244,People & Blogs,People & Blogs,,,,,9/21/2018 3:10
FPSpYHYj51I,Ch? Th˙y trang b? gh? ph?c v? kh·ch mua cua dÏ 3 th??ng th?c t?i ch?,244,People & Blogs,People & Blogs,,,,,9/21/2018 3:10
iGvEAjYZa3E,c·ch n?u canh chua chay,461,Lifestyle,How To,,,,,9/21/2018 3:10
ZiA9DcAQM6Y,cach nau che cu nang,461,Lifestyle,How To,,,,,9/21/2018 3:10
iv8ssiKBqf4,ca loc chien sa,461,Lifestyle,How To,,,,,9/21/2018 3:10
O49D7uPwyT4,"17 n?m sau v? kh?ng b? 11.9, h?n 1.100 n?n nh‚n v?n ch?a ???c nh?n d?ng",199,News,Newspaper,,,,,9/21/2018 3:10
j2uYxFc3hoc,C?n c?nh ??i qu?c t?ch cho khoai t‚y Trung Qu?c b?ng ??t ?‡ L?t,199,News,Newspaper,,,,,9/21/2018 3:10
Ljxb6FyV8go,C?n c?nh t‡u chi?n ho‡nh tr·ng c?a H‡n Qu?c v?a c?p c?ng ?‡ N?ng,199,News,Newspaper,,,,,9/21/2018 3:10
MH0JHPc8g_I,C·ch l‡m c· saba n??ng gi?y b?c h?t tanh l?i r?t ngon t?i nh‡,461,Lifestyle,How To,,,,,9/21/2018 3:10
NG7Tk9Rfyxs,"Sau scandal b·n d‚m, CAO VY v?n ???c m?i ?Ûng phim BAO GI? H?T ??",199,News,Newspaper,,,,,9/21/2018 3:10
KhudVDzPUxc,BiÍn phÚng Qu?ng Tr? ph· v? v?n chuy?n ma t˙y l?n ch?a t?ng cÛ,199,News,Newspaper,,,,,9/21/2018 3:10
2Gd5L7V_Zdc,"Can ng?n v? ch?ng h‡ng xÛm c„i nhau, ng??i ?‡n Ùng b? ?·nh ch?t",199,News,Newspaper,,,,,9/21/2018 3:10
v_9u4DFjgNyI,C·ch l‡m th?t heo quay kho c?i chua vÙ c˘ng b?t c?m t?i nh‡,461,Lifestyle,How To,,,,,9/21/2018 3:10
FYiDDgCZjXM,"B? ?? xu?t di d?i, c·i k?t n‡o cho ngÙi ??n 300 n?m tu?i?",199,News,Newspaper,,,,,9/21/2018 3:10
WO2vn2ps1xc,C?n c?nh th? thu?t nhÈt h‡ng ng‡n thanh g? qu˝ v‡o 80 t?n gi?y ph? li?u,199,News,Newspaper,,,,,9/21/2018 3:10
OUCdZJm4GHU,HOT | Quang H?i ???c CLB NH?t B?n m?i thi ??u t?i J League,199,Sport,Football,,,,,9/21/2018 3:10
nQVSm7aaWMM,"Xe m·y tÙng d?i ph‚n c·ch, nam thanh niÍn ch?t t?i ch?",199,News,Newspaper,,,,,9/21/2018 3:10
HBa47PAVWRo,B?n sao L‚m ¡ H‚n ki?m b?c tri?u m?i ng‡y nh? ?iÍu kh?c b·nh trung thu c?c ??p,199,News,Newspaper,,,,,9/21/2018 3:10
4yDoatJOknc,Top 5 c?u th? bÛng ?· Vi?t Nam cÛ th? hÏnh sexy nh?t,199,Others,Others,,,,,9/21/2018 3:10
PASYmy06C0A,"Nh?ng h?c sinh ""trÚn, vuÙng, tam gi·c"" 30 n?m tr??c, h? nÛi gÏ?",199,News,Newspaper,,,,,9/21/2018 3:10
LyBP7S2qEaU,T?ng th?ng Putin v‡ Ch? t?ch T?p C?n BÏnh tr? t‡i '?? b·nh xËo' Ng,199,News,Newspaper,,,,,9/21/2018 3:10
hiLo7OK69yo,Ng??i cha gi‡ 9 n?m v·c hai con b? b?i li?t ??n tr??ng,199,Others,Others,,,,,9/21/2018 3:10
4-KXsUzyxj4,"M?o lu?c rau xanh, bÛng, t??i, giÚn ??p m?t",199,Lifestyle,How To,,,,,9/21/2018 3:10
lEiX24kKN40,"Quang Th‡nh, Kim Anh song ca TÃNH V?N CH?A ??N TÏnh kh˙c Lam Ph??ng",199,Music,Music,,,,,9/21/2018 3:10
v1KGhxeOLYQ,Qu?nh Hoa - gi?i v‡ng SiÍu m?u 2018: 'MÏnh t?ng ngh? ch? H??ng Giang ch?nh',199,News,Newspaper,,,,,9/21/2018 3:10
FW1uJo6PTjs,L?Y TR?I CON ???C BÃNH Y N | Kim Anh Quang Th‡nh | TÏnh ca Lam Ph??ng,199,Music,Music,,,,,9/21/2018 3:10
3rvLUvcV9Jg,Tri?u c??ng v‡ l? d‚ng cao g‚y ng?p s‚u nhi?u n?i ? mi?n T‚y,199,News,Newspaper,,,,,9/21/2018 3:10
iXsghRdfUfk,Ph· ? xÛc ??a kh?ng ngay trong n?i th‡nh TPHCM,199,News,Newspaper,,,,,9/21/2018 3:10
TwcdNDTlgxc,B?t giam thanh niÍn d? d? bÈ g·i s?ng nh? v? ch?ng,199,News,Newspaper,,,,,9/21/2018 3:10
my7yVmn_MZU,"Xe t?i '?iÍn' l˘a h‡ng lo?t xe m·y, Ìt nh?t 10 ng??i b? th??ng",199,News,Newspaper,,,,,9/21/2018 3:10
KOPcEXI4Av4,CÙng viÍn mang tÍn l„nh t? Cuba ??u tiÍn ? Vi?t Nam,199,News,Newspaper,,,,,9/21/2018 3:10
mKbZVHv_JR8,"D˘ng nh?c hÏnh ? tr?i giam, nguyÍn 5 c·n b? cÙng an l„nh ·n",199,News,Newspaper,,,,,9/21/2018 3:10
zWn9Ah95kqI,"L?u chay L¿NG ??I H?C 35k bao no, b?n ?„ th? ch?a?",199,Lifestyle,Foods,,,,,9/21/2018 3:10
ab0vjEba2Kg,"17 n?m sau v? kh?ng b? 11 9, cÙng trÏnh gÏ ?„ thay th? tÚa th·p ?Ùi ? New York?",199,News,Newspaper,,,,,9/21/2018 3:10
eX32e66e2-U,"Ch·y l?n kho hÛa ch?t trong h?m nh?, cÙng nh‚n ho?ng h?t th·o ch?y",199,News,Newspaper,,,,,9/21/2018 3:10
H6PYzvMTYyY,300 ng??i 'S?NG CHUI' h‡ng ch?c n?m trong t? d‚n ph? b? l„ng quÍn,199,News,Newspaper,,,,,9/21/2018 3:10
UhrmU-7sZEY,Ng??i ph? n? ch?t th?m d??i b·nh xe ??u kÈo l˙c gi?a tr?a,199,News,Newspaper,,,,,9/21/2018 3:10
yoAkQUrkpOQ,C?n c?nh quy trÏnh ph˘ phÈp khoai t‚y Trung Qu?c th‡nh khoai t‚y ?‡ L?t | PhÛng s? ?i?u tra,199,News,Newspaper,,,,,9/21/2018 3:10
yJfq67fPCy0,"V? ??n ?Ìch, 2 tay ?ua xe ??p Philippines ?·nh nhau kinh ho‡ng",199,Sport,Others,,,,,9/21/2018 3:10
CzO28ofjfLI,"Thanh niÍn x?t h?i cay, khiÍu khÌch c?nh s·t 113 trÍn c?u R?ch Mi?u v‡ c·i k?t",199,News,Newspaper,,,,,9/21/2018 3:10
zHD73RuEfCo,c·ch ?·nh bay vi khu?n trÍn th?t hi?u qu? h?n n??c r?a chÈn,199,Lifestyle,How To,,,,,9/21/2018 3:10
U12Dobo4ZSg,DUY N KI?P | Quang Th‡nh h·t live c?c hay | TÏnh kh˙c Lam Ph??ng,199,Music,Music,,,,,9/21/2018 3:10
Nda6GExqEaw,B„i r·c ch??ng m?t h?n 40 n?m gi?a hÚn ng?c CÙn ??o,199,News,Newspaper,,,,,9/21/2018 3:10
8a-ea4HArXQ,"Sau c˙ va ch?m ??nh m?nh ? ng„ ba, nam thanh niÍn b? container c·n ch?t",199,News,Newspaper,,,,,9/21/2018 3:10
YBh6ujN0eOI,Hi?n tr??ng v? c??p ? phÚng giao d?chng‚n h‡ng VietinBank ? Ti?n Giang,199,News,Newspaper,,,,,9/21/2018 3:10
TK45-Q4VxRI,"Tr?m ??p kÌnh xe Ù tÙ l?y tr?m ti?n, v‡ng tr? gi· h‡ng t? ??ng ? BÏnh D??ng",199,News,Newspaper,,,,,9/21/2018 3:10
Q2j8iWU1pbc,Ng??i Ph˙ YÍm ?? xÙ v? lÚng h? th?y ?i?n khai th·c ?¡ ?EN ki?m ti?n tri?u m?i ng‡y,199,News,Newspaper,,,,,9/21/2018 3:10
YlAfcptJAUQ,"Du l?ch Chiang Mai, ??ng quÍn ghÈ Supachet studio",199,News,Newspaper,,,,,9/21/2018 3:10
s6m8bLCpH5c,?n no quÍn l?i v? ? thiÍn ???ng ?m th?c TH¡I LAN ngay gi?a S‡i GÚn,199,News,Newspaper,,,,,9/21/2018 3:10
gAI4OM5DWFg,BÍn trong kh?i kim c??ng ?en bÌ ?n kh?ng l? bÍn v?nh H? Long,199,News,Newspaper,,,,,9/21/2018 3:10
aV4yAV237BY,D?u hi?u v‡ c·ch phÚng tr·nh b?nh lao,199,News,Newspaper,,,,,9/21/2018 3:10
gqUc57Kscrk,L?t xe ch? h‡ng ch?c t?n tr·i c‚y trÍn c?u v??t Ho‡ C?m,199,News,Newspaper,,,,,9/21/2018 3:10
wwuGllSCyt8,"B??i t?c ho‡nh h‡nh, nÙng d‚n mang chÛ ra v??n ng? canh tr?m",199,News,Newspaper,,,,,9/21/2018 3:10
WIQbBcoNQ34,"Tr?m thu phÌ ho?t ??ng 2 n?m, ng??i d‚n v?n ch?a ???c nh?n ??n b˘",199,News,Newspaper,,,,,9/21/2018 3:10
NuVszPK-pi4,C?n c?nh 44 t?n kho·ng s?n ?· Fluorit khai th·c tr·i phÈp ? Ph˙ YÍn,199,News,Newspaper,,,,,9/21/2018 3:10
-pou8QXmWNU,"B? xe ben cu?n v‡o g?m, c? Ùng ?i xe ??p ch?t th??ng t‚m",199,News,Newspaper,,,,,9/21/2018 3:10
-cO-ZqYDDTQ,"B? xe container kÈo lÍ h?n 10 mÈt, ng??i ?‡n Ùng ch?t th?m",199,News,Newspaper,,,,,9/21/2018 3:10
iSEcU7k8A-A,C?n c?nh c?u 10 ng? d‚n b? ng? ??c sau khi ?n c· chÏnh bi?n,199,News,Newspaper,,,,,9/21/2018 3:10
9Bq4Ke7wDPo,T· h?a ph·t hi?n thi th? ng??i ?‡n Ùng bÍn l? ???ng,199,News,Newspaper,,,,,9/21/2018 3:10
R-xwsvEids8,GS Nguy?n Minh Thuy?t ng?c nhiÍn v?i ?BQH vÏ chuy?n s·ch gi·o khoa,199,Show,Talk show,,,,,9/21/2018 3:10
RONDjEeG5Co,?i ?n B⁄N NGAN chu?n v? mi?n B?c gi?a lÚng S‡i GÚn,199,Lifestyle,Foods,,,,,9/21/2018 3:10
u9yXGnAqzAk,Kh·m ph· bÌ quy?t th‡nh cÙng c?a HLV Park Hang-seo trong quy?n s·ch c?a tr? l˝ LÍ Huy Khoa,199,Others,Others,,,,,9/21/2018 3:10
C6A0hCW_1vc,BÍn trong l‡ng ghe xu?ng Long H?u gi?a m˘a n??c n?i,199,News,Newspaper,,,,,9/21/2018 3:10
m0EE0APHo7E,"M?i qu· to sau sinh em bÈ, TH?O TRANG x?u l? quy?t ??nh dao kÈo g??ng m?t",199,Show,Talk show,,,,,9/21/2018 3:10
PoupyYSeVrA,"Ch? nÙng s?n ?‡ L?t chÌnh th?c c?m c?a khoai t‚y, c‡ r?t Trung Qu?c",199,News,Newspaper,,,,,9/21/2018 3:10
-yEksFQEReQ,G‡o khÛc bÍn thi th? thanh niÍn 22 tu?i qua ??i vÏ tai n?n,199,News,Newspaper,,,,,9/21/2018 3:10
GxdH9ECWFl0,Nam sinh r?i l?u KTX ??i h?c CÙng nghi?p v?i th? tuy?t m?nh,199,News,Newspaper,,,,,9/21/2018 3:10
tVjHDyFAwpA,Nga phÙ di?n s?c m?nh qu‚n s? trong t?p tr?n Vostok 2018,199,News,Newspaper,,,,,9/21/2018 3:10
1PDycwA4lmc,HLV tr??ng HAGL ti?t l? l˝ do khi?n XU¬N TR??NG ph?i TI?U PH?U M?I,199,Sport,Football,,,,,9/21/2018 3:10
-2lgjc2I8Ow,Thi th? ng??i ph? n? d??i h? Su?i Cam v‡ l· th? tuy?t m?nh,199,News,Newspaper,,,,,9/21/2018 3:10
r5ReVJNba9U,"Tr? n? h?n 30 t? cho con, c? Ùng 95 tu?i v?n b? kh?ng b?",199,News,Newspaper,,,,,9/21/2018 3:10
3IVFxjLaQ6M,"???ng kh?ng khi?p nh? ru?ng m?i c‡y, d‚n kÍu tr?i vÏ kh? s?",199,News,Newspaper,,,,,9/21/2018 3:10
vpYyWmn-OwI,Lay l?t l‡ng ngh? l??i c‚u M? HÚa,199,News,Newspaper,,,,,9/21/2018 3:10
-umwXSZf_tI,B?n di?n xu?t nh? th? n‡o trong ti?t d? gi??,199,News,Newspaper,,,,,9/21/2018 3:10
HTEd04lhzUk,"C?m ?n th?t chÛ, b?n ngh? sao?",199,News,Newspaper,,,,,9/21/2018 3:10
Z_ZAxiKihPY,?„ m?t v?i v??n chu?i Laba ìti?n vuaî xu?t qua Nh?t B?n,199,Others,Others,,,,,9/21/2018 3:10
NkRfDSyU9Bs,Ph‚n bi?t nÙng s?n Trung Qu?c v‡ ?‡ L?t b?ng m?t th??ng,199,News,Newspaper,,,,,9/21/2018 3:10
DxJOZpN7BcA,D?n b„i r·c kh?ng l? trÍn b? bi?n BÏnh Thu?n,199,News,Newspaper,,,,,9/21/2018 3:10
BxSEABxc6Eo,"Xe Ù tÙ 7 ch? g‚y tai n?n liÍn ho‡n, 3 ng??i tr?ng th??ng",199,News,Newspaper,,,,,9/21/2018 3:10
Phv5BU5jAHU,ChiÍm ng??ng t‡i s?n kh?ng c?a c?u ch? t?ch x„ L¿M GI¿U SI U T?C,199,News,Newspaper,,,,,9/21/2018 3:10
qp9aWie1Zcc,?Ën l?ng Trung thu t? g·o d?a siÍu ??c ?·o,199,News,Newspaper,,,,,9/21/2018 3:10
gazBIuYuegw,CÙ g·i 19 tu?i b? xe container c·n ch?t trÍn ???ng Nguy?n V?n Linh,199,News,Newspaper,,,,,9/21/2018 3:10
NrRljr8VcI4,Th?m l‡ng c?m NÙng X· m?t th?i tr? danh ??t H?i PhÚng,199,News,Newspaper,,,,,9/21/2018 3:10
SnYy4ENf-lE,T‡i x? xe t?i ??m cÙng an b?o v? Ng‚n h‡ng BIDV nh?p vi?n,199,News,Newspaper,,,,,9/21/2018 3:10
Kg0ebIQrsUU,D‚n kÍu kh? vÏ ch? rau ?‡ L?t g‚y Ù nhi?m mÙi tr??ng,199,News,Newspaper,,,,,9/21/2018 3:10
t9d59EqBK1M,CÛ gÏ ? qu·n v?a hË Vi?t Nam n?i ti?ng kh?p th? gi?i trong show Anthony Bourdain?,199,Lifestyle,Foods,,,,,9/21/2018 3:10
8JnGYFq91e8,??i hÏnh tiÍu bi?u vÚng 5 Ngo?i h?ng Anh 2018 2019,199,News,Newspaper,,,,,9/21/2018 3:10
5Ii84qyJzI0,Mang Trung thu ??n ì?c ??oî nghËo v˘ng cao,199,News,Newspaper,,,,,9/21/2018 3:10
6RsU3ZvoWfA,Nh?n nh?p ch? chu?t ??ng mi?n T‚y m˘a n??c n?i,199,News,Newspaper,,,,,9/21/2018 3:10
kayoDZ6Y7J0,"G?p n?n khi ?·nh b?t ? Tr??ng Sa, ng? d‚n nghËo c?n ???c gi˙p ??",199,News,Newspaper,,,,,9/21/2018 3:10
WflOGDwPTzg,Israel ?? l?i cho Syria 'b?n nh?m' m·y bay trinh s·t Il-20 c?a Nga,199,News,Newspaper,,,,,9/21/2018 3:10
lqpjbYkotlI,Hi?n tr??ng tan hoang sau v? ch·y kinh ho‡ng ? ?  LA TH¿NH,199,News,Newspaper,,,,,9/21/2018 3:10
SNQjtj3Rhhc,L? di?n t? ph˙ Nh?t 'bao' h?t tÍn l?a du l?ch m?t tr?ng,199,News,Newspaper,,,,,9/21/2018 3:10
5HFOLVnP8XA,S?c m?nh c?a t‡u ng?m Nh?t B?n Kuroshio th?m Vi?t Nam,199,News,Newspaper,,,,,9/21/2018 3:10
YlyAXBjLt4k,Ho‡nh tr·ng xe t?ng Nga khoe h?a l?c trong t?p tr?n Vostok-2018,199,News,Newspaper,,,,,9/21/2018 3:10
XMrBgvRX6Cs,G‡o khÛc th?m thi?t vÏ ch·y h‡ng ch?c c?n nh‡ ? ?Í La Th‡nh,199,News,Newspaper,,,,,9/21/2018 3:10
6Br_D0gNqTQ,"H?m chui M? Th?y ng?p n?ng vÏ m?t ?i?n, Ù tÙ ìl?iî n??c bÏ bım",199,News,Newspaper,,,,,9/21/2018 3:10
jKrRdtm-GG4,"Ti?m net 'tr? khung' vÏ b? tr?m c?y c?a, kho?ng s?ch trong ?Ím",199,News,Newspaper,,,,,9/21/2018 3:10
P7lyL-C3-uc,D˘ng tr?c th?ng ??a 2 ng? d‚n t? Tr??ng Sa v‡o ??t li?n c?p c?u,199,News,Newspaper,,,,,9/21/2018 3:10
b2NrcL_TwqY,TÏnh ca Lam Ph??ng s‚u l?ng qua gi?ng h·t QUANG TH¿NH,199,Others,Others,,,,,9/21/2018 3:10
tJWLa4bc_pM,"An Nguy, Ki?u Minh Tu?n s??ng s˘ng g?p nhau, nÈ tr·nh ?ng kÌnh phÛng viÍn",199,News,Newspaper,,,,,9/21/2018 3:10
WERIwHyurEs,Gian nan ???ng ??n tr??ng c?a tr? em v˘ng r?n l? An Giang,199,News,Newspaper,,,,,9/21/2018 3:10
rRkQQyyzxss,"V? ch?t, ch?ng b? th??ng trong c?n nh‡ ? TP HCM",199,News,Newspaper,,,,,9/21/2018 3:10
IAIwycl2ffM,"BuÙn l?u xe sang Lexus, 3 anh em ru?t l„nh ·n",199,News,Newspaper,,,,,9/21/2018 3:10
frLXV8Qr1Z8,C?n c?nh kh·m nh‡ nh?ng c·n b? ?‡ N?ng liÍn quan ??n V? NhÙm,199,News,Newspaper,,,,,9/21/2018 3:10
anLSoUyQg8U,Qu·n mi?n l??n chu?n v? x? Ngh? ? GÚ V?p c?a anh ch? siÍu m?u,199,Lifestyle,Foods,,,,,9/21/2018 3:10
q4oGCiwq10A,C?u h?c trÚ Ph˙ YÍn gi‡nh c˙p v‡ng ìTo·n h?c khÙng biÍn gi?iî,199,News,Newspaper,,,,,9/21/2018 3:10
ztRJKy5jhkM,VÏ sao ?? M? Linh khÛc n?c n? khi trao v??ng mi?n hoa h?u cho Tr?n Ti?u Vy?,199,Others,Others,,,,,9/21/2018 3:10
aDDOqUjPofY,"C·t Ph??ng, Ki?u Minh Tu?n, An Nguy b? L?u Hi?n Trinh ?· xo·y trong MV m?i?",199,Show,Talk show,,,,,9/21/2018 3:10
vQ8TddsYBmc,Thi th? ng??i ?‡n Ùng khÙng m?c ·o trÙi trÍn sÙng Tam K?,199,News,Newspaper,,,,,9/21/2018 3:10
PiwNv83EQb4,Ch? qu·n th?t c?y Ùm chÛ ch?y t·n lo?n khi b? ki?m tra,199,News,Newspaper,,,,,9/21/2018 3:10
