date,channel_id,video_id,claimed_status,uploader_type,country_code,estimated_partner_revenue,estimated_partner_ad_revenue,estimated_partner_ad_auction_revenue,estimated_partner_ad_reserved_revenue,estimated_youtube_ad_revenue,estimated_monetized_playbacks,estimated_playback_based_cpm,ad_impressions,estimated_cpm,estimated_partner_red_revenue,estimated_partner_transaction_revenue
20190111,UCBsczXBx4PXjHzujuIq1kYg,YNtmAvwULQQ,claimed,self,TZ,0.159,0.159,0.159,0,0.288,378,0.762,372,0.775,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,uSsIKilh3Ic,claimed,self,JM,0.003,0.003,0.003,0,0.005,9,0.564,9,0.564,0,0
20190111,UCiu6Pc8Dix53ijEWSXRHNnQ,IU9EVgVBXK0,claimed,self,IT,0.002,0.002,0.002,0,0.003,3,0.928,5,0.557,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,eJzhkWeVDuc,claimed,self,ZW,0.001,0.001,0.001,0,0.002,1,1.854,1,1.854,0,0
20190111,UCYhCL52IT71aqnvmscI-aZw,KoWfBOK3Z6I,claimed,self,VN,0.001,0.001,0.001,0,0.002,2,0.784,6,0.261,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,8PVWQWCmirM,claimed,self,PK,0.01,0.01,0.01,0,0.019,101,0.187,99,0.191,0,0
20190111,UCipHWim9P0HEcScbiorqyEA,a5CUmiHRlMA,claimed,self,VN,0.028,0.028,0.026,0.002,0.052,79,0.653,82,0.629,0,0
20190111,UCipHWim9P0HEcScbiorqyEA,bu0ot0zJDuM,claimed,self,TW,0.002,0.002,0.002,0,0.003,1,2.729,1,2.729,0,0
20190111,UCaSm52Xsu7pPTdKyk0LEkzg,1Pf_F2J0lU8,claimed,self,VN,0,0,0,0,0,1,0.1,3,0.033,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,_oazx9d_dgE,claimed,self,SE,0.007,0.007,0.007,0,0.013,6,2.226,7,1.908,0,0
20190111,UCZvcMJ-YMxS9foXA049ZrtA,Z1UllE8cq6Q,claimed,self,VN,0.002,0.002,0.002,0,0.003,4,0.754,4,0.754,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,n9yRRcyrD0w,claimed,self,SG,0.007,0.007,0.007,0,0.012,3,4.081,4,3.061,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,pYoiqjdlEOE,claimed,self,AR,0,0,0,0,0,1,0.389,1,0.389,0,0
20190111,UCZvcMJ-YMxS9foXA049ZrtA,ZTtYCPc2CyA,claimed,self,TW,0.001,0.001,0.001,0,0.002,2,0.981,2,0.981,0,0
20190111,UCA3FSL2BxktwLHmlWkdmc4A,g5S3q4Iz_eE,claimed,self,VN,0.864,0.864,0.864,0,1.569,2095,0.749,2640,0.594,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,4KbNSyYB5AI,claimed,self,NZ,0.002,0.002,0.002,0,0.003,3,1.096,3,1.096,0,0
20190111,UCgBeh1ryYVPOj3F296pZQ8g,Dka6kDzCGr8,claimed,self,VN,0.001,0.001,0.001,0,0.002,1,1.633,3,0.544,0,0
20190111,UCq0mSKeROvWfBZxucSPYC_Q,GCpPTkMuwZ0,claimed,self,BE,0.003,0.003,0.003,0,0.006,2,3.078,2,3.078,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,Zb-pxK5h5SM,claimed,self,GB,0.012,0.012,0.012,0,0.022,1,22.189,1,22.189,0,0
20190111,UCag_pQZXT-mPS94lr1_jZyA,lqtn0RSk8OM,claimed,self,KR,0.001,0.001,0.001,0,0.002,2,1.162,2,1.162,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,YNtmAvwULQQ,claimed,self,BS,0.012,0.012,0.012,0,0.022,4,5.498,4,5.498,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,5VJFCgbr7aU,claimed,self,NG,0.001,0.001,0.001,0,0.002,1,1.652,1,1.652,0,0
20190111,UCHXT6hcUpi8NAiHRu622CUw,SGtx4lJO1pI,claimed,self,VN,0,0,0,0,0,3,0.042,4,0.032,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,F54VEyO3ilU,claimed,self,ID,0.001,0.001,0.001,0,0.002,9,0.169,9,0.169,0,0
20190111,UCYhCL52IT71aqnvmscI-aZw,HOldwp8QgBk,claimed,self,VN,0.001,0.001,0.001,0,0.001,1,1.268,3,0.423,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,6zHzgZI0b0Y,claimed,self,PH,0.001,0.001,0.001,0,0.001,4,0.343,6,0.229,0,0
20190111,UCA3FSL2BxktwLHmlWkdmc4A,JMKJlzpdkqA,claimed,self,VN,0.028,0.028,0.028,0,0.05,87,0.58,105,0.481,0,0
20190111,UCq0mSKeROvWfBZxucSPYC_Q,e5ixWnQwnus,claimed,self,VN,0.004,0.004,0.004,0,0.006,14,0.454,17,0.374,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,ECHG92ynKPc,claimed,self,TR,0.002,0.002,0.002,0,0.004,7,0.503,7,0.503,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,Yn6zH76dSww,claimed,self,SA,0.001,0.001,0.001,0,0.003,4,0.676,4,0.676,0,0
20190111,UCi2_GBlJaCqBcr8vYL01hNQ,zjZO9GoWPLE,claimed,self,BR,0.003,0.003,0.003,0,0.006,3,1.93,3,1.93,0,0
20190111,UC6K3k5O0Dogk1v00beoGMTw,gHdoj4mbNRE,claimed,thirdParty,VN,0.001,0.001,0.001,0,0.002,3,0.507,3,0.507,0,0
20190111,UCgBeh1ryYVPOj3F296pZQ8g,7LuPIVZ57RI,claimed,self,VN,0.003,0.003,0.003,0,0.006,3,1.861,3,1.861,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,kaSxgD2XZo0,claimed,self,HK,0.004,0.004,0.004,0,0.007,5,1.324,8,0.828,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,reSdjteqk_k,claimed,self,US,0.023,0.023,0.023,0,0.042,7,5.937,10,4.156,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,jWv04qEc7Jk,claimed,self,JP,0.002,0.002,0.002,0,0.003,2,1.653,2,1.653,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,YNtmAvwULQQ,claimed,self,NL,0.082,0.082,0.082,0,0.149,126,1.186,125,1.196,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,CD_augUflvs,claimed,self,GB,0,0,0,0,0.001,2,0.364,2,0.364,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,E3L37o-xu1A,claimed,self,VN,0.001,0.001,0.001,0,0.001,1,1.133,1,1.133,0,0
20190111,UCipHWim9P0HEcScbiorqyEA,oKgIU2JJkO0,claimed,self,US,0.001,0.001,0.001,0,0.003,1,2.577,1,2.577,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,pSFWaT8ZpAI,claimed,self,NI,0.002,0.002,0.002,0,0.004,1,4.193,1,4.193,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,l01Q8AvytwA,claimed,self,IL,0.065,0.065,0.065,0,0.118,40,2.952,40,2.952,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,SbnkofJLP4U,claimed,self,AE,0.001,0.001,0.001,0,0.001,2,0.598,2,0.598,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,47LWHhaN6p0,claimed,self,MY,0.008,0.008,0.008,0,0.015,8,1.901,8,1.901,0,0
20190111,UCA3FSL2BxktwLHmlWkdmc4A,aHdWuT_dwZU,claimed,self,US,0.002,0.002,0.002,0,0.003,4,0.825,4,0.825,0,0
20190111,UCA3FSL2BxktwLHmlWkdmc4A,gKKOFmQBfzc,claimed,self,VN,0.488,0.488,0.488,0,0.886,1335,0.664,1460,0.607,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,Lxw3l8vifAQ,claimed,self,MU,0.003,0.003,0.003,0,0.005,8,0.679,10,0.543,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,6zHzgZI0b0Y,claimed,self,AU,0.002,0.002,0.002,0,0.004,8,0.519,9,0.462,0,0
20190111,UCkBngOIJHGZSIQsrJ-ujIuQ,BtzI592Kois,claimed,self,RS,0,0,0,0,0,5,0.003,5,0.003,0,0
20190111,UCnp291tDquOa2Mz3LxY9Iew,xyzXrUhPvig,claimed,self,VN,0,0,0,0,0,3,0.069,3,0.069,0,0
20190111,UC1CeYWtAz6CpHIgOC3DXQhw,phBOpwoKHRc,claimed,self,MY,0.005,0.005,0.003,0.002,0.009,7,1.296,9,1.008,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,pSFWaT8ZpAI,claimed,self,TN,0,0,0,0,0,8,0.004,8,0.004,0,0
20190111,UCn3uUiUoWKLW0Lo-em-XQ2g,9FDpapprLI0,claimed,self,VN,0.001,0.001,0.001,0,0.001,1,1.201,1,1.201,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,IuflGxHKVlI,claimed,self,ID,0.002,0.002,0.002,0,0.003,1,3.271,1,3.271,0,0
20190111,UCi2_GBlJaCqBcr8vYL01hNQ,dKxCVT9wl5Y,claimed,self,JP,0.001,0.001,0.001,0,0.001,2,0.685,2,0.685,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,HgUwI6_8MQQ,claimed,self,ZZ,0.002,0.002,0.002,0,0.004,4,0.931,5,0.745,0,0
20190111,UCq0mSKeROvWfBZxucSPYC_Q,O0To4V39kpA,claimed,self,VN,0.002,0.002,0.002,0,0.004,6,0.711,6,0.711,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,CvdXsHeV8gY,claimed,self,LV,0,0,0,0,0.001,2,0.331,2,0.331,0,0
20190111,UCb2iEG1CZVwGCC1VQaRo7ZQ,6-oWGR-K0D4,claimed,self,PH,0.001,0.001,0.001,0,0.001,1,1.244,1,1.244,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,QOMyi9mkkI4,claimed,self,IN,0.083,0.083,0.083,0,0.151,444,0.341,445,0.34,0,0
20190111,UCi2_GBlJaCqBcr8vYL01hNQ,RlXfcV7Gx7Y,claimed,self,US,0.039,0.037,0.037,0,0.067,15,4.476,21,3.197,0.003,0
20190111,UCi2_GBlJaCqBcr8vYL01hNQ,zA3S8uXfO9c,claimed,self,SG,0.002,0.002,0.002,0,0.004,4,1.004,4,1.004,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,CXDFKQQ8XNY,claimed,self,GB,0.002,0.002,0.002,0,0.003,2,1.537,2,1.537,0,0
20190111,UCYhCL52IT71aqnvmscI-aZw,J_EQtV0r5H4,claimed,self,VN,0.004,0.004,0.004,0,0.008,9,0.904,22,0.37,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,PJWxl2nNBos,claimed,self,CA,0.029,0.029,0.021,0.008,0.052,14,3.743,15,3.494,0,0
20190111,UCyt-QAsMUqDhC4tbwanWUlQ,bsKGq9wsUgo,claimed,self,MY,0.001,0.001,0.001,0,0.002,1,1.535,1,1.535,0,0
20190111,UCipHWim9P0HEcScbiorqyEA,1jI1zOdo2ZQ,claimed,self,CY,0.004,0.004,0.004,0,0.007,1,6.663,2,3.332,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,vUEbHImJYZg,claimed,self,ID,0.008,0.008,0.008,0,0.014,14,1.009,14,1.009,0,0
20190111,UCi2_GBlJaCqBcr8vYL01hNQ,c0tQGfT2br8,claimed,self,BE,0.002,0.002,0.002,0,0.004,1,3.649,1,3.649,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,Cz9FfeBt8P8,claimed,self,EC,0.001,0.001,0.001,0,0.001,1,1.217,1,1.217,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,PJWxl2nNBos,claimed,self,IN,0.001,0.001,0.001,0,0.002,2,0.957,2,0.957,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,5EKolLi00xQ,claimed,self,ZW,0.001,0.001,0.001,0,0.001,1,1.218,1,1.218,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,l746Mx9dcII,claimed,self,TW,0.013,0.013,0.013,0,0.024,15,1.619,15,1.619,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,CD_augUflvs,claimed,self,DE,0.003,0.003,0.003,0,0.005,2,2.749,2,2.749,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,DGQXd-M25Z0,claimed,self,IS,0.002,0.002,0.002,0,0.003,3,1.042,5,0.625,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,Swcrryqhceg,claimed,self,VN,0.007,0.007,0.007,0,0.013,11,1.221,16,0.839,0,0
20190111,UCVjf6JL7Pg1j23h2hyZBYMg,bG9WpVxiD6U,claimed,self,US,0.004,0.004,0.004,0,0.016,2,7.975,6,2.658,0,0
20190111,UCA3FSL2BxktwLHmlWkdmc4A,Qx_DUgJE5wQ,claimed,self,ID,0,0,0,0,0.001,1,0.9,1,0.9,0,0
20190111,UCZvcMJ-YMxS9foXA049ZrtA,ehWwg2dmyFg,claimed,self,VN,0.001,0.001,0.001,0,0.002,1,1.534,1,1.534,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,y2ueG3a2Cwg,claimed,self,GB,0.005,0.005,0.005,0,0.009,5,1.839,7,1.313,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,GAC-GzMaT_A,claimed,self,SA,0.001,0.001,0.001,0,0.002,2,0.889,2,0.889,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,HgUwI6_8MQQ,claimed,self,GB,0.003,0.003,0.003,0,0.005,8,0.576,10,0.461,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,-IlrMIv7h1k,claimed,self,US,0.008,0.008,0.008,0,0.015,3,5.115,3,5.115,0,0
20190111,UCZvcMJ-YMxS9foXA049ZrtA,UkoEPzhNlQI,claimed,self,TW,0.003,0.003,0.003,0,0.006,7,0.82,7,0.82,0,0
20190111,UCyt-QAsMUqDhC4tbwanWUlQ,WOHf1NLefis,claimed,self,VN,0.001,0.001,0.001,0,0.001,2,0.468,2,0.468,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,GEIhpOEL36I,claimed,self,JP,0.021,0.021,0.021,0,0.039,17,2.286,21,1.85,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,Li923v65O1Y,claimed,self,MM,0.001,0.001,0.001,0,0.001,2,0.743,2,0.743,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,JRELyBbOztk,claimed,self,AE,0.002,0.002,0.002,0,0.003,1,3.164,1,3.164,0,0
20190111,UCA3FSL2BxktwLHmlWkdmc4A,CyL4-YQtsYg,claimed,self,VN,0.001,0.001,0.001,0,0.002,15,0.162,18,0.135,0,0
20190111,UCw0U1UG1kaJH-1oH_J83e7A,372w-kiQ0n4,claimed,self,CZ,0.003,0.003,0.003,0,0.005,10,0.528,11,0.48,0,0
20190111,UCA3FSL2BxktwLHmlWkdmc4A,G9LVzK4zI5g,claimed,self,AU,0.001,0.001,0.001,0,0.003,2,1.27,2,1.27,0,0
20190111,UCgBeh1ryYVPOj3F296pZQ8g,vZ1GRINcDGo,claimed,self,VN,0,0,0,0,0.001,1,0.563,1,0.563,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,C-yAU7yp7-w,claimed,self,GH,0,0,0,0,0,1,0.468,1,0.468,0,0
20190111,UCi2_GBlJaCqBcr8vYL01hNQ,zjZO9GoWPLE,claimed,self,PE,0.001,0.001,0.001,0,0.002,1,2.451,1,2.451,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,yYgNYc0yL80,claimed,self,CO,0.005,0.005,0.005,0,0.009,22,0.417,23,0.399,0,0
20190111,UCkBngOIJHGZSIQsrJ-ujIuQ,BtzI592Kois,claimed,self,IT,0.002,0.002,0.002,0,0.004,6,0.732,6,0.732,0,0
20190111,UCHXT6hcUpi8NAiHRu622CUw,pOttjS0nUak,claimed,self,VN,0.001,0.001,0.001,0,0.002,4,0.452,12,0.151,0,0
20190111,UCi2_GBlJaCqBcr8vYL01hNQ,c0tQGfT2br8,claimed,self,TH,0.002,0.002,0.002,0,0.003,5,0.566,5,0.566,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,VNc0oiu1VHs,claimed,self,TH,0,0,0,0,0.001,2,0.343,2,0.343,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,DGQXd-M25Z0,claimed,self,AT,0.001,0.001,0.001,0,0.002,9,0.251,12,0.189,0,0
20190111,UCUgXK2UjZ8G_EM438aYkGrw,VyHSP5xzNZw,claimed,thirdParty,US,0.001,0.001,0.001,0,0.003,1,2.717,1,2.717,0,0
20190111,UCt_Zg0AFREcfbuOcHyxNp_Q,CPmhIq4Rp_k,claimed,self,NL,0.063,0.063,0.063,0,0.09,24,3.743,22,4.084,0,0
20190111,UCn3uUiUoWKLW0Lo-em-XQ2g,ozdbsYX9EZE,claimed,self,AU,0.002,0,0,0,0,0,0,0,0,0.002,0
20190111,UCA3FSL2BxktwLHmlWkdmc4A,EnWb-faGRLA,claimed,self,VN,0.016,0.016,0.016,0,0.028,93,0.303,102,0.277,0,0
20190111,UCw0U1UG1kaJH-1oH_J83e7A,Ah9DGNy1G4U,claimed,self,DE,0.003,0.003,0.003,0,0.005,1,5.426,1,5.426,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,HO8nf8FX03w,claimed,self,GB,0.006,0.006,0.006,0,0.011,8,1.329,8,1.329,0,0
20190111,UC_A4atmgIGQK_BLsnxjsCEw,48bq51zJZ88,claimed,self,IN,0.122,0.122,0.12,0.002,0.222,129,1.719,129,1.719,0,0
20190111,UC9YSngk5ablDGZiLJvvbKzQ,azO5cwlSKCg,claimed,self,VN,0.001,0.001,0.001,0,0.002,2,0.925,2,0.925,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,3qpNiI1Iosk,claimed,self,KZ,0.001,0.001,0.001,0,0.001,2,0.609,2,0.609,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,hQOJcrAZNBM,claimed,self,MU,0.001,0.001,0.001,0,0.001,1,1.184,1,1.184,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,szcEvO29uBg,claimed,self,IE,0.001,0.001,0.001,0,0.003,2,1.351,2,1.351,0,0
20190111,UCi2_GBlJaCqBcr8vYL01hNQ,yO7SjAg-WsQ,claimed,self,BR,0.005,0.005,0.005,0,0.009,3,3.085,3,3.085,0,0
20190111,UCgBeh1ryYVPOj3F296pZQ8g,0ThHnJveSmU,claimed,self,VN,0.002,0.002,0.002,0,0.003,6,0.529,6,0.529,0,0
20190111,UCq0mSKeROvWfBZxucSPYC_Q,K1VW9M1uEOA,claimed,self,TW,0,0,0,0,0.001,3,0.171,4,0.129,0,0
20190111,UCHXT6hcUpi8NAiHRu622CUw,RtecttN7N6M,claimed,self,VN,0.001,0.001,0.001,0,0.002,1,1.562,3,0.521,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,PHtenVUmPNQ,claimed,self,MX,0.001,0.001,0.001,0,0.001,1,1.371,1,1.371,0,0
20190111,UCb2iEG1CZVwGCC1VQaRo7ZQ,aumRWv82aTM,claimed,self,VN,0.001,0.001,0.001,0,0.001,2,0.581,2,0.581,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,m4QXk_MjDzs,claimed,self,PH,0.001,0.001,0.001,0,0.002,1,2.123,1,2.123,0,0
20190111,UCyt-QAsMUqDhC4tbwanWUlQ,mfTNscFozG0,claimed,self,VN,0.05,0.05,0.039,0.011,0.091,94,0.973,98,0.933,0,0
20190111,UCA3FSL2BxktwLHmlWkdmc4A,BF47fJmM_lo,claimed,self,VN,0.019,0.019,0.019,0,0.035,48,0.731,52,0.675,0,0
20190111,UC1CeYWtAz6CpHIgOC3DXQhw,XhjAIKFZUn8,claimed,self,VN,0.011,0.011,0.011,0,0.019,33,0.584,45,0.428,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,4m-G18iLPrY,claimed,self,MY,0,0,0,0,0,1,0.156,1,0.156,0,0
20190111,UCA3FSL2BxktwLHmlWkdmc4A,A-f88fj5b10,claimed,self,CZ,0.001,0.001,0.001,0,0.002,4,0.584,4,0.584,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,twfanLs8dVA,claimed,self,CZ,0.001,0.001,0.001,0,0.002,2,0.791,2,0.791,0,0
20190111,UC9YSngk5ablDGZiLJvvbKzQ,9behY0Hr5_U,claimed,self,UA,0,0,0,0,0.001,1,0.5,1,0.5,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,abN3j7l7M2k,claimed,self,GB,0.003,0.003,0.003,0,0.005,1,5.033,1,5.033,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,m7-9z13gVXU,claimed,self,TZ,0.006,0.006,0.006,0,0.011,2,5.518,2,5.518,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,4vmvVynEq7I,claimed,self,MU,0.003,0.003,0.003,0,0.006,1,5.535,1,5.535,0,0
20190111,UC_A4atmgIGQK_BLsnxjsCEw,sLQzFLSnw7I,claimed,self,ID,0.013,0.013,0.013,0,0.023,2,11.594,2,11.594,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,EAmzjI4ySac,claimed,self,JP,0.043,0.043,0.043,0,0.078,25,3.137,33,2.376,0,0
20190111,UCi2_GBlJaCqBcr8vYL01hNQ,R0vbu59Bsac,claimed,self,TW,0.012,0.012,0.012,0,0.021,2,10.585,5,4.234,0,0
20190111,UCq0mSKeROvWfBZxucSPYC_Q,3_jBLoKxBfw,claimed,self,VN,0,0,0,0,0.001,2,0.378,2,0.378,0,0
20190111,UCipHWim9P0HEcScbiorqyEA,S7ibATlN8Wo,claimed,self,VN,0.001,0.001,0.001,0,0.002,3,0.629,3,0.629,0,0
20190111,UCA3FSL2BxktwLHmlWkdmc4A,adW4twDlijA,claimed,self,VN,0.375,0.375,0.375,0,0.679,2359,0.288,2568,0.264,0,0
20190111,UC1CeYWtAz6CpHIgOC3DXQhw,4Zz74hDtFlA,claimed,self,US,0.002,0.002,0.002,0,0.003,2,1.49,2,1.49,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,Yn6zH76dSww,claimed,self,US,0.054,0.054,0.028,0.026,0.099,27,3.668,28,3.537,0,0
20190111,UCA3FSL2BxktwLHmlWkdmc4A,5Vr-74ByNlE,claimed,self,VN,0.778,0.778,0.778,0,1.409,1989,0.709,2039,0.691,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,5jXBbk80XQA,claimed,self,FJ,0.002,0.002,0.002,0,0.003,1,3.083,1,3.083,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,HSfg_Lo4iaA,claimed,self,VN,0.027,0.027,0.027,0,0.049,77,0.633,76,0.641,0,0
20190111,UCipHWim9P0HEcScbiorqyEA,ISOhVBXGCBs,claimed,self,VN,0.183,0.183,0.18,0.003,0.333,877,0.379,944,0.352,0,0
20190111,UCt_Zg0AFREcfbuOcHyxNp_Q,fHGtQLQY7TM,claimed,self,VN,0.008,0.008,0.008,0,0.014,38,0.366,41,0.339,0,0
20190111,UCHXT6hcUpi8NAiHRu622CUw,9jJCqQaWhBY,claimed,self,JP,0.007,0.007,0.007,0,0.013,2,6.527,2,6.527,0,0
20190111,UCi2_GBlJaCqBcr8vYL01hNQ,0l1TYHze2yE,claimed,self,US,0.018,0.008,0.008,0,0.015,7,2.076,7,2.076,0.01,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,7erLMTvSu0A,claimed,self,VN,0.017,0.017,0.017,0,0.03,22,1.376,22,1.376,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,m4QXk_MjDzs,claimed,self,AU,0.082,0.079,0.055,0.024,0.143,51,2.803,57,2.508,0.003,0
20190111,UCgBeh1ryYVPOj3F296pZQ8g,qgqzdvUQ_O0,claimed,self,FR,0.002,0.002,0.002,0,0.003,4,0.71,5,0.568,0,0
20190111,UC9YSngk5ablDGZiLJvvbKzQ,W10a4p5ZAMI,claimed,self,VN,0.003,0.003,0,0.003,0.005,3,1.569,3,1.569,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,l01Q8AvytwA,claimed,self,FR,0.388,0.388,0.379,0.009,0.705,266,2.65,266,2.65,0,0
20190111,UCZvcMJ-YMxS9foXA049ZrtA,E3ZGFu03sDg,claimed,self,VN,0.001,0.001,0.001,0,0.002,6,0.297,12,0.148,0,0
20190111,UCA3FSL2BxktwLHmlWkdmc4A,dJkaLeNOjQk,claimed,self,PH,0.001,0.001,0.001,0,0.001,1,1.04,1,1.04,0,0
20190111,UCi2_GBlJaCqBcr8vYL01hNQ,9rGbe07sgUU,claimed,self,MX,0,0,0,0,0.001,2,0.39,2,0.39,0,0
20190111,UCn3uUiUoWKLW0Lo-em-XQ2g,5vdMWbwC9Dk,claimed,self,TW,0.002,0.002,0.002,0,0.004,5,0.842,5,0.842,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,5jXBbk80XQA,claimed,self,NZ,0.003,0.003,0.003,0,0.005,7,0.686,8,0.601,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,i3joZP_tTh8,claimed,self,US,0.013,0.013,0.013,0,0.024,2,11.833,2,11.833,0,0
20190111,UC1CeYWtAz6CpHIgOC3DXQhw,DBZua-lREoI,claimed,self,VN,0.005,0.005,0.005,0,0.01,12,0.832,19,0.525,0,0
20190111,UCb2iEG1CZVwGCC1VQaRo7ZQ,UJmiaqH0cJs,claimed,self,US,0.003,0.003,0.003,0,0.005,2,2.34,2,2.34,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,RuRqztPdmBU,claimed,self,GB,0,0,0,0,0.001,2,0.384,2,0.384,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,-tcX_1coYzc,claimed,self,US,0.048,0.048,0.048,0,0.088,2,43.857,3,29.238,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,hfn0xXQ3VRo,claimed,self,PH,0.004,0.004,0.004,0,0.007,15,0.458,15,0.458,0,0
20190111,UCb2iEG1CZVwGCC1VQaRo7ZQ,PlDFazFZ3Dc,claimed,self,VN,0.054,0.054,0.054,0,0.097,136,0.716,136,0.716,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,rQkP6QG4uMw,claimed,self,VN,0.006,0.006,0.006,0,0.011,15,0.702,17,0.62,0,0
20190111,UCZvcMJ-YMxS9foXA049ZrtA,sL0q8WIBOus,claimed,self,VN,0.001,0.001,0.001,0,0.003,4,0.666,5,0.533,0,0
20190111,UCaSm52Xsu7pPTdKyk0LEkzg,sSjSljHcOO4,claimed,self,VN,0,0,0,0,0,1,0.167,3,0.056,0,0
20190111,UCYhCL52IT71aqnvmscI-aZw,uR7J87A30SY,claimed,self,AU,0.003,0.003,0.003,0,0.005,1,5.048,1,5.048,0,0
20190111,UCZvcMJ-YMxS9foXA049ZrtA,q7xSkKHyGrU,claimed,self,VN,0.003,0.003,0.001,0.002,0.005,4,1.301,4,1.301,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,l01Q8AvytwA,claimed,self,MA,0.053,0.053,0.053,0,0.096,101,0.946,100,0.956,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,-s3si9utkaE,claimed,self,US,0.023,0.023,0.023,0,0.022,7,3.174,6,3.703,0,0
20190111,UC1CeYWtAz6CpHIgOC3DXQhw,phBOpwoKHRc,claimed,self,TR,0.002,0.002,0.002,0,0.003,4,0.857,7,0.49,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,Ju9qvRX_9ls,claimed,self,PK,0.009,0.009,0.009,0,0.017,42,0.396,45,0.37,0,0
